,geo_level_1_id,geo_level_2_id,geo_level_3_id,damage_grade,damage_grade
236,0,757,4925,44,1.9318181818181819
237,0,757,7219,30,2.1333333333333333
238,0,757,8872,3,2.0
239,0,757,10177,22,2.0454545454545454
240,0,757,10300,25,2.24
241,0,757,11751,5,2.0
242,0,766,777,6,2.0
243,0,766,1608,5,1.8
244,0,766,2454,2,2.0
245,0,766,5705,2,1.5
246,0,766,6357,6,2.0
247,0,766,6527,6,2.0
248,0,766,8936,1,2.0
249,0,766,9571,4,2.0
250,0,766,10195,4,2.0
251,0,793,104,31,1.8064516129032258
252,0,793,124,1,2.0
253,0,793,2719,33,2.0606060606060606
254,0,793,3220,12,2.0833333333333335
255,0,793,4288,2,3.0
256,0,793,4930,15,2.066666666666667
257,0,793,5027,20,2.1
258,0,793,5927,4,2.25
259,0,793,6958,35,2.142857142857143
260,0,793,7183,8,2.125
261,0,793,9210,27,2.0
262,0,793,9242,6,2.5
263,0,793,11285,10,2.5
264,0,793,12027,7,2.5714285714285716
265,0,793,12232,23,2.260869565217391
266,0,858,1163,8,2.0
267,0,858,2630,7,2.142857142857143
268,0,858,2681,9,2.2222222222222223
269,0,858,4499,8,2.0
270,0,858,5666,2,2.0
271,0,858,7698,8,2.0
272,0,858,10162,5,2.4
273,0,858,12252,4,2.0
274,0,877,127,5,1.6
275,0,877,1011,4,2.0
276,0,877,2252,2,2.0
277,0,877,2650,6,1.8333333333333333
278,0,877,3311,7,2.0
279,0,877,11820,4,2.0
280,0,877,11869,4,2.0
281,0,885,3527,6,2.3333333333333335
282,0,885,6210,32,2.25
283,0,885,7713,12,2.0833333333333335
284,0,885,8209,71,2.140845070422535
285,0,885,8393,51,2.196078431372549
286,0,885,8479,16,2.125
287,0,885,8629,6,2.1666666666666665
288,0,885,9332,50,2.06
289,0,885,11635,31,2.096774193548387
290,0,885,11784,1,1.0
291,0,885,11797,47,2.2127659574468086
292,0,885,12121,19,2.263157894736842
293,0,946,208,6,1.5
294,0,946,431,26,1.6923076923076923
295,0,946,2286,6,2.1666666666666665
296,0,946,2469,10,1.7
297,0,946,3097,15,1.7333333333333334
298,0,946,5210,16,1.9375
299,0,946,5828,10,1.6
300,0,946,6570,14,1.4285714285714286
301,0,946,7838,8,1.875
302,0,946,9173,7,2.0
303,0,946,9428,11,1.4545454545454546
304,0,946,9964,8,1.375
305,0,946,11665,14,1.7142857142857142
306,0,946,11780,19,1.894736842105263
307,0,978,963,1,3.0
308,0,978,2242,1,2.0
309,0,978,11818,2,2.0
310,0,1017,9884,1,2.0
311,0,1017,11038,2,2.0
312,0,1017,12133,2,2.5
313,0,1031,725,5,2.4
314,0,1031,1646,3,2.0
315,0,1031,2690,9,1.8888888888888888
316,0,1031,3626,10,2.0
317,0,1031,6773,3,2.3333333333333335
318,0,1031,8133,30,2.066666666666667
319,0,1031,8933,12,1.75
320,0,1031,9291,9,2.0
321,0,1031,10511,6,2.0
322,0,1036,658,3,2.6666666666666665
323,0,1036,3202,4,2.25
324,0,1036,5228,3,2.6666666666666665
325,0,1036,6062,3,2.0
326,0,1036,9319,3,1.6666666666666667
327,0,1036,11397,4,2.0
328,0,1036,11567,2,2.0
329,0,1036,11593,5,2.6
330,0,1077,1856,5,2.0
331,0,1077,4053,2,2.5
332,0,1077,4447,5,2.0
333,0,1077,9907,2,2.5
334,0,1077,9978,1,1.0
335,0,1077,10409,1,2.0
336,0,1077,12095,1,2.0
337,0,1178,456,2,3.0
338,0,1178,3004,5,2.8
339,0,1178,4254,4,2.5
340,0,1178,4959,3,2.3333333333333335
341,0,1178,5516,13,1.9230769230769231
342,0,1178,8058,4,1.75
343,0,1192,3566,1,3.0
344,0,1192,5200,2,2.0
345,0,1192,5786,1,2.0
346,0,1208,3164,1,2.0
347,0,1208,8713,1,2.0
348,0,1208,8910,2,2.0
349,0,1208,11074,1,3.0
350,0,1208,11216,1,2.0
351,0,1208,11275,1,2.0
352,0,1208,11932,1,2.0
353,0,1208,12297,2,2.0
354,0,1223,689,3,3.0
355,0,1223,2080,3,2.3333333333333335
356,0,1223,3316,1,3.0
357,0,1223,6350,3,2.6666666666666665
358,0,1223,10877,1,2.0
359,0,1230,421,6,2.0
360,0,1230,2940,1,2.0
361,0,1230,3762,2,2.0
362,0,1230,4332,2,2.0
363,0,1230,7727,1,3.0
364,0,1230,8538,2,2.0
365,0,1230,9357,1,3.0
366,0,1270,3123,1,3.0
367,0,1270,12246,1,2.0
368,0,1274,2151,7,2.2857142857142856
369,0,1274,2521,29,2.0344827586206895
370,0,1274,4190,15,2.0
371,0,1274,4301,10,2.0
372,0,1274,4421,1,3.0
373,0,1274,5279,7,2.142857142857143
374,0,1274,6311,11,2.090909090909091
375,0,1274,8424,2,3.0
376,0,1301,1345,3,2.0
377,0,1301,1368,2,2.0
378,0,1301,1622,1,3.0
379,0,1301,6670,3,2.0
380,0,1301,8774,2,2.0
381,0,1301,9106,1,2.0
382,0,1301,9851,1,2.0
383,0,1302,172,7,2.2857142857142856
384,0,1302,1193,6,2.0
385,0,1302,1289,7,2.142857142857143
386,0,1302,2017,3,2.0
387,0,1302,3956,12,1.75
388,0,1302,6587,5,2.0
389,0,1302,7485,6,2.3333333333333335
390,0,1302,10049,17,2.3529411764705883
391,0,1302,10452,6,2.1666666666666665
392,0,1333,2651,3,2.0
393,0,1333,2671,2,1.5
394,0,1333,3192,4,2.0
395,0,1333,3887,1,2.0
396,0,1333,4338,6,2.0
397,0,1333,5626,1,2.0
398,0,1333,5634,3,2.0
399,0,1333,10548,1,2.0
400,0,1347,1503,3,2.0
401,0,1347,2001,2,2.5
402,0,1347,2323,3,2.6666666666666665
403,0,1347,2411,4,2.0
404,0,1347,10058,1,2.0
405,0,1347,10357,2,2.0
406,0,1347,11073,2,2.5
407,0,1347,11361,2,2.0
408,0,1379,7978,1,2.0
409,0,1379,10634,2,2.0
410,0,1379,11491,1,2.0
411,0,1405,2472,1,2.0
412,0,1405,6146,1,2.0
413,0,1405,7683,2,2.5
414,0,1405,8322,4,2.0
415,0,1405,8581,2,2.0
416,0,1405,10544,3,2.0
417,1,14,5,5,1.2
418,1,14,583,5,1.4
419,1,14,1817,2,1.0
420,1,14,2768,4,1.25
421,1,14,6982,2,1.0
422,1,14,7345,3,2.6666666666666665
423,1,14,7479,2,1.0
424,1,14,8919,3,1.0
425,1,14,11723,5,1.0
426,1,16,1260,4,2.25
427,1,16,2564,1,2.0
428,1,16,4477,1,2.0
429,1,16,5820,1,2.0
430,1,16,6598,2,2.5
431,1,16,7682,2,2.0
432,1,16,7720,4,2.0
433,1,16,8509,5,2.2
434,1,35,331,2,2.5
435,1,35,1186,3,2.0
436,1,35,1403,2,2.0
437,1,35,2711,1,2.0
438,1,35,6376,1,3.0
439,1,35,7242,1,2.0
440,1,35,7757,3,2.3333333333333335
441,1,35,10807,1,2.0
442,1,35,11982,2,3.0
443,1,65,39,8,1.125
444,1,65,468,6,1.3333333333333333
445,1,65,1173,11,1.6363636363636365
446,1,65,3243,7,1.5714285714285714
447,1,65,4351,5,1.4
448,1,65,9502,9,2.0
449,1,65,10082,6,1.8333333333333333
450,1,65,11520,4,2.25
451,1,122,1407,4,1.5
452,1,122,1581,8,2.0
453,1,122,3045,10,2.1
454,1,122,4927,11,1.4545454545454546
455,1,122,5962,6,2.1666666666666665
456,1,122,7764,3,2.0
457,1,122,9750,5,1.6
458,1,122,9793,6,2.0
459,1,122,10182,18,1.9444444444444444
460,1,154,492,1,2.0
461,1,154,1680,1,3.0
462,1,154,6135,4,2.0
463,1,154,7545,2,2.0
464,1,154,9844,4,2.25
465,1,154,10260,1,2.0
466,1,182,7,1,2.0
467,1,182,1847,1,2.0
468,1,182,7599,1,2.0
469,1,182,11177,1,2.0
470,1,183,248,1,2.0
471,1,183,1219,4,2.0
472,1,183,2097,2,2.5
473,1,183,2596,3,2.0
474,1,183,3058,2,2.0
475,1,183,5105,2,2.0
476,1,183,5609,6,1.8333333333333333
477,1,183,10363,1,2.0
478,1,183,10731,1,2.0
479,1,228,7984,2,2.5
480,1,228,11623,1,3.0
481,1,228,11934,2,2.0
482,1,273,2275,7,2.142857142857143
483,1,273,4176,5,2.0
484,1,273,6292,10,2.0
485,1,273,6970,8,1.875
486,1,273,7974,12,2.0
487,1,273,8384,5,1.8
488,1,273,9136,11,2.0
489,1,273,10093,6,2.0
490,1,273,11781,5,2.0
491,1,277,741,1,2.0
492,1,277,7431,3,2.3333333333333335
493,1,277,7512,1,3.0
494,1,277,7702,1,2.0
495,1,277,7792,5,2.2
496,1,277,7811,2,2.0
497,1,277,10540,2,2.0
498,1,277,10802,1,2.0
499,1,277,12381,2,2.0
500,1,280,2831,9,2.111111111111111
501,1,280,3468,8,1.875
502,1,280,4729,2,2.5
503,1,280,6291,4,2.25
504,1,280,6837,1,2.0
505,1,280,8959,7,2.0
506,1,280,9393,10,2.2
507,1,280,11903,8,1.625
508,1,383,7283,2,2.5
509,1,383,8179,11,2.090909090909091
510,1,383,9099,7,2.142857142857143
511,1,383,9482,5,2.0
512,1,383,10995,1,2.0
513,1,383,11287,1,2.0
514,1,383,12212,2,2.5
515,1,436,63,3,2.0
516,1,436,2020,2,2.0
517,1,436,2325,1,2.0
518,1,436,5753,1,2.0
519,1,436,6325,1,2.0
520,1,436,6869,1,2.0
521,1,436,7064,1,2.0
522,1,482,969,1,2.0
523,1,482,2086,3,2.0
524,1,482,3704,3,1.6666666666666667
525,1,482,5518,1,1.0
526,1,482,7372,4,2.25
527,1,482,9057,6,2.3333333333333335
528,1,482,10919,3,2.3333333333333335
529,1,482,11971,3,2.0
530,1,525,2009,4,2.5
531,1,525,3190,4,2.25
532,1,525,5312,1,2.0
533,1,525,7085,3,2.0
534,1,525,7995,1,2.0
535,1,525,9818,3,2.0
536,1,525,11211,5,2.0
537,1,525,12173,8,2.25
538,1,567,211,9,1.7777777777777777
539,1,567,2798,1,1.0
540,1,567,3213,3,2.0
541,1,567,3327,5,1.8
542,1,567,6050,5,1.8
543,1,567,9331,14,1.9285714285714286
544,1,567,9746,2,2.0
545,1,567,11886,5,1.6
546,1,567,12498,4,1.75
547,1,583,524,14,1.9285714285714286
548,1,583,4472,10,2.5
549,1,583,4537,5,2.0
550,1,583,4697,7,2.142857142857143
551,1,583,6571,12,2.1666666666666665
552,1,583,6685,5,2.4
553,1,583,10736,8,2.25
554,1,583,11232,5,2.2
555,1,583,12163,4,2.25
556,1,609,1069,1,3.0
557,1,609,2754,4,2.25
558,1,609,6538,1,2.0
559,1,609,8070,1,3.0
560,1,609,8107,1,2.0
561,1,609,9040,1,2.0
562,1,609,10685,2,2.0
563,1,624,756,6,2.1666666666666665
564,1,624,1283,3,2.3333333333333335
565,1,624,1410,4,2.0
566,1,624,2368,4,2.75
567,1,624,6131,5,2.2
568,1,624,9194,8,2.875
569,1,679,802,1,2.0
570,1,679,5989,1,1.0
571,1,705,762,2,2.0
572,1,705,4198,4,2.5
573,1,705,4507,1,2.0
574,1,705,8886,2,2.5
575,1,756,1872,7,2.0
576,1,756,5662,1,3.0
577,1,756,7099,2,2.5
578,1,756,7232,1,2.0
579,1,756,8394,1,2.0
580,1,756,10336,7,2.0
581,1,756,11113,3,2.0
582,1,784,3712,3,2.3333333333333335
583,1,784,5193,1,2.0
584,1,784,12559,1,2.0
585,1,786,940,1,3.0
586,1,871,665,3,2.0
587,1,871,840,2,3.0
588,1,871,1467,2,2.0
589,1,871,1927,5,2.2
590,1,871,3175,2,2.5
591,1,871,5351,6,2.0
592,1,871,10638,4,2.25
593,1,887,4480,3,2.0
594,1,887,4575,1,2.0
595,1,887,7468,1,2.0
596,1,887,8012,2,2.0
597,1,887,8117,1,2.0
598,1,887,8273,2,2.0
599,1,907,3021,2,2.0
600,1,907,4707,9,2.0
601,1,907,6930,14,2.0
602,1,907,8400,25,2.08
603,1,907,8722,12,2.0
604,1,907,9117,5,2.0
605,1,907,9948,10,2.0
606,1,907,10825,12,2.0
607,1,907,11659,16,2.0
608,1,947,118,10,2.2
609,1,947,2359,4,2.0
610,1,947,4103,13,2.3846153846153846
611,1,947,5015,7,2.0
612,1,947,6240,7,2.142857142857143
613,1,947,6779,5,2.0
614,1,947,7549,17,2.2941176470588234
615,1,947,11980,5,2.0
616,1,947,12316,4,2.0
617,1,976,2107,1,3.0
618,1,976,5744,1,2.0
619,1,976,7377,2,3.0
620,1,976,8123,2,2.0
621,1,976,10974,5,2.6
622,1,982,4146,2,2.0
623,1,982,8484,1,2.0
624,1,982,8658,1,2.0
625,1,982,11053,3,2.0
626,1,982,11885,1,2.0
627,1,987,1681,13,1.7692307692307692
628,1,987,3478,6,1.3333333333333333
629,1,987,4686,17,1.7647058823529411
630,1,987,4694,9,1.8888888888888888
631,1,987,5162,10,1.7
632,1,987,6171,8,1.5
633,1,987,8142,11,1.8181818181818181
634,1,987,9625,17,2.0588235294117645
635,1,987,10742,17,1.8235294117647058
636,1,1098,182,3,2.3333333333333335
637,1,1098,3878,1,2.0
638,1,1098,9009,3,2.0
639,1,1098,11152,1,2.0
640,1,1098,11546,4,2.25
641,1,1099,2285,15,1.5333333333333334
642,1,1099,2614,4,2.0
643,1,1099,2703,1,2.0
644,1,1099,3843,1,2.0
645,1,1099,5882,3,2.0
646,1,1099,9090,11,2.0
647,1,1099,9983,6,1.6666666666666667
648,1,1099,10820,3,1.6666666666666667
649,1,1122,2008,4,1.75
650,1,1122,3886,5,2.4
651,1,1122,4088,6,2.6666666666666665
652,1,1122,4185,5,2.4
653,1,1122,4778,8,2.25
654,1,1122,5329,7,2.142857142857143
655,1,1122,5631,6,2.0
656,1,1122,6959,5,2.2
657,1,1122,7402,3,2.0
658,1,1137,1365,10,1.6
659,1,1137,2112,8,1.875
660,1,1137,3069,4,1.75
661,1,1137,5819,12,1.4166666666666667
662,1,1137,6494,8,1.875
663,1,1137,8733,16,1.625
664,1,1137,9290,6,1.5
665,1,1137,10368,7,1.8571428571428572
666,1,1137,12461,15,1.5333333333333334
667,1,1143,1041,2,2.0
668,1,1143,2284,5,2.2
669,1,1143,3215,3,2.0
670,1,1143,4441,2,2.0
671,1,1143,6105,5,2.0
672,1,1143,7505,3,2.0
673,1,1143,8544,1,2.0
674,1,1143,9415,3,2.0
675,1,1164,638,3,2.0
676,1,1164,810,4,2.0
677,1,1164,4617,7,2.0
678,1,1164,5216,5,1.6
679,1,1164,5695,13,2.230769230769231
680,1,1164,8041,2,1.5
681,1,1164,8293,9,1.7777777777777777
682,1,1164,8370,8,1.75
683,1,1164,10085,3,2.0
684,1,1169,982,8,2.125
685,1,1169,1000,22,2.272727272727273
686,1,1169,1536,21,2.142857142857143
687,1,1169,1963,21,1.7619047619047619
688,1,1169,3385,1,3.0
689,1,1169,5826,16,1.75
690,1,1169,6039,28,2.0
691,1,1169,6607,4,1.25
692,1,1169,8127,5,2.0
693,1,1169,8427,12,2.0833333333333335
694,1,1169,8765,18,2.111111111111111
695,1,1169,8874,1,2.0
696,1,1169,9505,9,1.8888888888888888
697,1,1169,10268,2,2.0
698,1,1169,10442,43,2.116279069767442
699,1,1169,11503,10,2.2
700,1,1169,11603,16,2.4375
701,1,1169,12544,9,2.0
702,1,1180,434,1,1.0
703,1,1189,138,5,2.6
704,1,1189,3303,1,3.0
705,1,1237,5182,2,2.5
706,1,1237,5225,1,2.0
707,1,1237,5805,4,2.25
708,1,1237,7277,3,2.0
709,1,1237,8211,2,2.0
710,1,1237,8606,1,2.0
711,1,1237,10976,3,2.3333333333333335
712,1,1237,11205,7,2.142857142857143
713,1,1294,668,19,2.0526315789473686
714,1,1294,861,11,1.5454545454545454
715,1,1294,1194,11,2.0
716,1,1294,1653,10,1.9
717,1,1294,3857,8,1.375
718,1,1294,3961,17,2.0
719,1,1294,4071,7,1.1428571428571428
720,1,1294,6159,9,1.6666666666666667
721,1,1294,6579,12,1.4166666666666667
722,1,1358,1789,2,2.0
723,1,1358,2522,1,3.0
724,1,1358,4285,1,3.0
725,1,1358,4450,2,2.0
726,1,1358,6849,2,2.5
727,1,1358,7607,2,2.0
728,1,1358,9680,3,2.0
729,1,1358,10417,1,2.0
730,1,1386,1978,1,2.0
731,1,1386,4215,2,1.5
732,1,1386,5432,1,2.0
733,1,1386,6022,4,1.75
734,1,1386,8000,3,2.0
735,1,1386,9168,1,1.0
736,1,1386,9203,1,2.0
737,1,1386,12278,1,2.0
738,1,1386,12565,3,1.3333333333333333
739,2,6,7151,1,2.0
740,2,6,10518,1,1.0
741,2,12,3090,1,3.0
742,2,12,3864,5,2.6
743,2,28,1306,5,2.0
744,2,28,4961,1,3.0
745,2,28,5577,2,2.5
746,2,28,5598,3,2.3333333333333335
747,2,28,6676,1,2.0
748,2,28,6787,2,2.0
749,2,28,8378,3,2.0
750,2,28,11895,4,2.0
751,2,33,179,1,1.0
752,2,33,3561,1,3.0
753,2,33,5082,2,1.5
754,2,33,6006,2,1.5
755,2,42,207,1,2.0
756,2,42,2543,3,2.0
757,2,42,3214,3,2.0
758,2,42,5466,9,2.0
759,2,42,6352,1,2.0
760,2,42,7106,6,2.1666666666666665
761,2,42,11266,2,2.0
762,2,42,11996,8,2.125
763,2,42,12418,5,2.4
764,2,78,2534,1,3.0
765,2,78,3017,1,3.0
766,2,85,3792,2,3.0
767,2,85,5465,1,3.0
768,2,85,9475,3,2.6666666666666665
769,2,103,1015,1,3.0
770,2,103,1146,6,2.3333333333333335
771,2,103,3501,9,2.6666666666666665
772,2,103,4151,7,2.857142857142857
773,2,103,6309,3,2.3333333333333335
774,2,103,8797,1,2.0
775,2,103,10471,4,2.5
776,2,103,11102,5,2.0
777,2,103,11622,3,2.3333333333333335
778,2,201,9306,1,3.0
779,2,224,465,2,3.0
780,2,242,5983,1,3.0
781,2,242,6661,2,2.5
782,2,242,8309,1,3.0
783,2,242,10782,3,2.3333333333333335
784,2,249,225,1,2.0
785,2,249,391,1,2.0
786,2,249,1599,3,2.0
787,2,290,309,2,2.0
788,2,290,6021,2,2.0
789,2,290,6170,1,2.0
790,2,290,7165,6,2.0
791,2,290,7603,2,2.0
792,2,290,10664,2,2.0
793,2,290,12205,2,2.0
794,2,290,12211,2,2.0
795,2,351,4812,2,1.0
796,2,351,8518,1,1.0
797,2,351,10744,2,3.0
798,2,359,295,1,2.0
799,2,359,1300,2,2.0
800,2,359,3649,2,2.0
801,2,359,4973,1,2.0
802,2,359,7119,3,1.6666666666666667
803,2,359,9127,3,1.3333333333333333
804,2,359,9645,1,2.0
805,2,361,2458,1,3.0
806,2,370,131,1,3.0
807,2,370,1033,2,2.0
808,2,370,4876,2,2.5
809,2,370,4921,1,3.0
810,2,370,6180,3,1.6666666666666667
811,2,370,7808,1,2.0
812,2,387,2204,2,2.0
813,2,387,12021,4,2.25
814,2,392,9517,1,3.0
815,2,411,1215,3,2.0
816,2,411,2250,8,2.0
817,2,411,9588,4,2.0
818,2,411,11616,2,2.5
819,2,411,11696,4,2.25
820,2,451,251,6,2.0
821,2,451,3494,5,1.4
822,2,451,4840,4,2.0
823,2,451,8961,3,1.6666666666666667
824,2,451,9293,5,1.4
825,2,451,9980,2,1.5
826,2,451,10813,2,2.0
827,2,451,12509,1,2.0
828,2,451,12522,10,1.5
829,2,485,557,3,1.6666666666666667
830,2,485,973,2,2.0
831,2,485,3461,1,3.0
832,2,485,8635,1,3.0
833,2,485,9701,4,2.25
834,2,485,12272,1,3.0
835,2,509,3467,2,3.0
836,2,509,5376,2,3.0
837,2,599,6884,1,1.0
838,2,599,8348,2,2.5
839,2,612,1625,1,2.0
840,2,612,6653,1,2.0
841,2,708,2071,4,2.0
842,2,708,3041,7,2.5714285714285716
843,2,708,3688,6,2.1666666666666665
844,2,708,6137,9,1.8888888888888888
845,2,708,7839,8,1.75
846,2,708,9637,4,2.0
847,2,708,10476,21,2.0952380952380953
848,2,708,10773,12,2.0
849,2,708,12199,3,2.0
850,2,708,12382,13,2.0
851,2,750,1050,8,2.0
852,2,750,1288,4,2.0
853,2,750,2613,4,2.25
854,2,750,5917,3,2.0
855,2,750,7473,1,2.0
856,2,750,7478,5,2.0
857,2,750,9633,2,2.0
858,2,750,10910,2,2.0
859,2,750,11238,6,2.0
860,2,785,957,2,2.5
861,2,785,1149,1,2.0
